CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churned,FirstPurchase,LastPurchase,AvgOrderValue,TotalItems,UniqueProducts,CustomerTenureDays
15856,4,46,29730.420199999626,2,Champions,0,2009-12-03 14:02:00,2011-12-05 17:09:00,29.474883720930237,20432,384,732
15857,19,2,570.48,0,Potential Loyalists,0,2010-10-05 16:43:00,2011-11-21 12:18:00,23.77,584,21,411
15858,16,13,3960.37,3,Loyal Customers,0,2009-12-10 11:42:00,2011-11-24 12:48:00,8.199523809523809,2919,273,714
15859,432,1,438.46,1,At Risk,1,2010-10-03 12:52:00,2010-10-03 12:52:00,19.93,174,22,0
15860,41,17,2505.21,3,Loyal Customers,0,2009-12-06 12:31:00,2011-10-30 11:25:00,6.8076358695652175,1342,249,692
15861,12,12,4401.79,3,Loyal Customers,0,2010-01-28 19:41:00,2011-11-27 15:59:00,5.516027568922306,3860,452,667
15862,8,13,2928.29,3,Loyal Customers,0,2009-12-17 11:33:00,2011-12-01 13:28:00,5.040086058519793,1680,417,714
15863,26,5,358.7,0,Potential Loyalists,0,2009-12-17 10:20:00,2011-11-14 12:49:00,4.540506329113924,164,74,697
15864,22,7,2180.76,0,Potential Loyalists,0,2010-11-23 15:02:00,2011-11-17 13:32:00,94.81565217391305,1486,18,358
15865,41,5,2248.92,0,Potential Loyalists,0,2010-01-05 13:58:00,2011-10-30 12:43:00,17.708031496062993,1147,119,662
15866,101,1,230.53,0,Potential Loyalists,0,2011-08-30 14:09:00,2011-08-30 14:09:00,5.122888888888889,126,43,0
15867,5,31,9063.95,3,Loyal Customers,0,2009-12-14 15:16:00,2011-12-04 13:32:00,8.55897072710104,5139,547,719
15868,583,1,94.53,1,At Risk,1,2010-05-05 14:11:00,2010-05-05 14:11:00,23.6325,57,4,0
15869,277,3,323.66,0,Potential Loyalists,1,2010-03-23 16:50:00,2011-03-07 17:23:00,9.247428571428571,274,29,349
15870,33,4,862.61,0,Potential Loyalists,0,2010-09-19 16:22:00,2011-11-07 10:58:00,5.868095238095238,508,127,413
15871,437,1,33.099999999999994,1,At Risk,1,2010-09-28 14:16:00,2010-09-28 14:16:00,6.619999999999999,5,5,0
15872,15,4,795.68,0,Potential Loyalists,0,2010-06-07 14:53:00,2011-11-25 11:55:00,3.700837209302325,506,164,535
15873,500,4,313.92,1,At Risk,1,2010-07-27 11:58:00,2010-07-28 12:41:00,52.31999999999999,1152,3,1
15874,64,21,11284.76,3,Loyal Customers,0,2010-01-07 13:56:00,2011-10-07 12:31:00,32.99637426900585,5102,262,637
15875,646,1,111.72,1,At Risk,1,2010-03-03 16:51:00,2010-03-03 16:51:00,4.4688,76,18,0
15876,409,2,1449.14,1,At Risk,1,2010-09-17 15:26:00,2010-10-26 18:58:00,131.74,886,11,39
15877,2,2,493.28,0,Potential Loyalists,0,2011-11-22 11:18:00,2011-12-08 11:53:00,3.823875968992248,371,122,16
15878,562,2,330.77,1,At Risk,1,2009-12-06 12:28:00,2010-05-27 12:17:00,6.485686274509804,243,47,171
15879,404,4,1157.3,1,At Risk,1,2009-12-17 19:54:00,2010-10-31 16:21:00,6.324043715846995,643,171,317
15880,369,1,686.5600000000001,1,At Risk,1,2010-12-05 13:00:00,2010-12-05 13:00:00,3.269333333333333,422,95,0
15881,312,5,501.39,1,At Risk,1,2010-12-10 13:32:00,2011-01-31 16:59:00,17.289310344827587,260,26,52
15882,199,8,1495.98,0,Potential Loyalists,1,2009-12-10 15:33:00,2011-05-25 11:35:00,19.9464,814,49,530
15883,2,2,396.48,0,Potential Loyalists,0,2011-11-06 14:50:00,2011-12-07 17:05:00,8.091428571428573,223,42,31
15884,432,2,249.7,1,At Risk,1,2009-12-03 18:23:00,2010-10-03 15:55:00,16.64666666666667,158,14,303
15885,93,15,1951.82,3,Loyal Customers,0,2010-01-21 12:47:00,2011-09-08 10:43:00,16.972347826086956,622,83,594
15886,60,4,1052.87,0,Potential Loyalists,0,2010-04-20 15:03:00,2011-10-10 14:25:00,16.98177419354839,667,58,537
15887,407,3,1027.15,1,At Risk,1,2010-06-02 11:53:00,2010-10-29 08:36:00,27.760810810810813,605,27,148
15888,81,3,429.16,0,Potential Loyalists,0,2010-07-01 11:51:00,2011-09-20 12:30:00,11.004102564102565,139,33,446
15889,157,8,1806.28,0,Potential Loyalists,0,2009-12-10 12:21:00,2011-07-06 11:10:00,4.527017543859649,989,256,572
15890,395,5,535.65,1,At Risk,1,2010-04-14 08:43:00,2010-11-10 12:46:00,53.565,119,10,210
15891,227,1,524.52,0,Potential Loyalists,1,2011-04-27 12:35:00,2011-04-27 12:35:00,8.459999999999999,442,60,0
15892,669,1,128.2,1,At Risk,1,2010-02-08 16:23:00,2010-02-08 16:23:00,3.3736842105263154,46,38,0
15893,482,1,305.28000000000003,1,At Risk,1,2010-08-15 11:12:00,2010-08-15 11:12:00,305.28000000000003,288,1,0
15894,253,2,420.29,0,Potential Loyalists,1,2010-12-05 14:06:00,2011-03-31 13:50:00,5.320126582278482,283,35,115
15895,150,1,179.17,0,Potential Loyalists,0,2011-07-13 10:27:00,2011-07-13 10:27:00,16.288181818181815,94,11,0
15897,194,2,222.05,0,Potential Loyalists,1,2011-05-29 13:32:00,2011-05-29 13:50:00,9.252083333333333,261,17,0
15898,1,25,5596.31,3,Loyal Customers,0,2009-12-11 16:11:00,2011-12-08 15:23:00,8.029139167862267,2418,281,726
15899,369,1,112.5,1,At Risk,1,2010-12-06 10:36:00,2010-12-06 10:36:00,14.0625,78,4,0
15900,24,4,900.4,0,Potential Loyalists,0,2010-05-26 11:27:00,2011-11-16 12:19:00,6.926153846153846,661,100,539
15901,17,7,703.22,0,Potential Loyalists,0,2010-06-14 12:39:00,2011-11-23 12:43:00,4.112397660818714,702,145,527
15902,380,1,145.01,1,At Risk,1,2010-11-24 16:57:00,2010-11-24 16:57:00,8.056111111111111,124,18,0
15903,10,12,8939.84,3,Loyal Customers,0,2010-01-14 10:57:00,2011-11-30 08:08:00,77.06758620689655,3926,58,684
15904,8,1,164.68,0,Potential Loyalists,0,2011-12-01 14:50:00,2011-12-01 14:50:00,5.489333333333334,84,30,0
15905,543,1,114.69,1,At Risk,1,2010-06-14 16:00:00,2010-06-14 16:00:00,5.213181818181818,82,22,0
15906,20,10,2555.64,0,Potential Loyalists,0,2010-09-15 12:17:00,2011-11-20 12:24:00,12.58935960591133,751,143,431
15907,4,3,967.45,0,Potential Loyalists,0,2011-05-13 13:01:00,2011-12-06 12:21:00,3.8853413654618474,509,175,206
15908,491,2,764.57,1,At Risk,1,2010-07-15 19:21:00,2010-08-06 11:56:00,18.648048780487805,174,37,21
15909,174,1,191.94,0,Potential Loyalists,0,2011-06-19 10:38:00,2011-06-19 10:38:00,27.419999999999998,98,7,0
15910,1,15,2681.8,3,Loyal Customers,0,2010-01-21 11:51:00,2011-12-09 10:51:00,4.2703821656050955,2171,394,686
15911,624,8,1702.34,1,At Risk,1,2009-12-09 13:26:00,2010-03-26 12:06:00,6.572741312741313,811,162,106
15912,178,9,1074.7,0,Potential Loyalists,0,2009-12-10 12:58:00,2011-06-14 14:29:00,11.31263157894737,759,83,551
15913,534,1,6.300000000000001,1,At Risk,1,2010-06-23 16:31:00,2010-06-23 16:31:00,6.300000000000001,3,1,0
15914,378,2,205.99,1,At Risk,1,2010-11-26 16:09:00,2010-11-26 16:10:00,15.845384615384615,149,13,0
15915,402,1,429.21,1,At Risk,1,2010-11-03 11:13:00,2010-11-03 11:13:00,2.939794520547945,451,105,0
15916,16,13,3427.17,3,Loyal Customers,0,2009-12-10 16:21:00,2011-11-23 13:46:00,10.480642201834863,1703,227,712
15917,248,5,560.63,0,Potential Loyalists,1,2009-12-02 14:55:00,2011-04-06 10:40:00,3.616967741935484,263,127,489
15918,191,3,582.88,0,Potential Loyalists,1,2010-03-18 11:40:00,2011-06-02 11:42:00,9.555409836065573,240,49,441
15919,20,2,910.61,0,Potential Loyalists,0,2010-12-06 11:26:00,2011-11-20 11:28:00,4.742760416666667,787,103,349
15920,154,9,571.64,0,Potential Loyalists,0,2009-12-14 13:09:00,2011-07-08 15:31:00,5.292962962962963,240,93,571
15921,173,4,802.11,0,Potential Loyalists,0,2010-03-09 11:03:00,2011-06-20 11:03:00,9.663975903614459,342,69,468
15922,373,1,739.0,1,At Risk,1,2010-12-01 13:51:00,2010-12-01 13:51:00,33.59090909090909,276,11,0
15923,373,1,254.16,1,At Risk,1,2010-12-02 12:16:00,2010-12-02 12:16:00,6.051428571428572,244,21,0
15924,731,1,102.82,1,At Risk,1,2009-12-08 15:00:00,2009-12-08 15:00:00,6.854666666666666,103,14,0
15925,194,1,207.15,0,Potential Loyalists,1,2011-05-29 15:35:00,2011-05-29 15:35:00,17.2625,93,12,0
15926,542,1,134.44,1,At Risk,1,2010-06-15 15:23:00,2010-06-15 15:23:00,19.205714285714286,155,7,0
15927,647,1,123.39,1,At Risk,1,2010-03-02 13:25:00,2010-03-02 13:25:00,7.258235294117648,69,13,0
15928,656,1,293.53,1,At Risk,1,2010-02-21 15:16:00,2010-02-21 15:16:00,26.684545454545454,164,11,0
15929,644,1,594.0,1,At Risk,1,2010-03-05 14:56:00,2010-03-05 14:56:00,594.0,120,1,0
15930,67,1,426.63,0,Potential Loyalists,0,2011-10-03 14:52:00,2011-10-03 14:52:00,20.315714285714286,139,21,0
15931,428,1,239.9,1,At Risk,1,2010-10-07 16:46:00,2010-10-07 16:46:00,17.135714285714286,118,14,0
15932,4,8,2495.87,0,Potential Loyalists,0,2011-02-23 14:50:00,2011-12-05 17:13:00,21.703217391304346,2325,93,285
15933,21,3,1107.46,0,Potential Loyalists,0,2011-09-14 12:05:00,2011-11-18 13:14:00,14.965675675675676,885,63,65
15934,418,2,2190.66,1,At Risk,1,2010-10-06 12:08:00,2010-10-18 10:13:00,75.53999999999999,2166,29,11
15935,239,2,416.86,0,Potential Loyalists,1,2011-04-12 09:35:00,2011-04-14 13:27:00,34.73833333333334,115,12,2
15936,379,2,282.79,1,At Risk,1,2010-08-29 11:42:00,2010-11-25 16:39:00,14.883684210526317,211,16,88
15937,64,1,145.35,0,Potential Loyalists,0,2011-10-06 15:48:00,2011-10-06 15:48:00,20.764285714285716,73,7,0
15938,112,9,734.81,0,Potential Loyalists,0,2010-06-01 09:42:00,2011-08-19 12:56:00,18.841282051282054,449,27,444
15939,90,16,9060.39,3,Loyal Customers,0,2010-11-30 12:07:00,2011-09-11 11:30:00,56.27571428571428,6260,52,284
15940,311,1,35.8,1,At Risk,1,2011-02-01 16:18:00,2011-02-01 16:18:00,35.8,4,1,0
15941,637,1,405.0,1,At Risk,1,2010-03-12 14:45:00,2010-03-12 14:45:00,67.5,60,6,0
15942,134,1,337.44,0,Potential Loyalists,0,2011-07-29 09:01:00,2011-07-29 09:01:00,24.102857142857143,232,14,0
15943,650,2,271.29,1,At Risk,1,2010-01-31 11:04:00,2010-02-28 12:49:00,22.607499999999998,183,12,28
15944,277,4,2164.24,0,Potential Loyalists,1,2009-12-13 12:57:00,2011-03-08 10:33:00,56.95368421052631,859,25,449
15945,365,4,827.27,1,At Risk,1,2009-12-01 13:47:00,2010-12-09 13:14:00,27.575666666666667,397,24,372
15946,503,3,2304.18,1,At Risk,1,2010-03-16 10:49:00,2010-07-25 12:18:00,88.62230769230769,1614,25,131
15947,83,1,1708.24,0,Potential Loyalists,0,2011-09-18 10:46:00,2011-09-18 10:46:00,58.9048275862069,898,29,0
15948,8,3,1509.09,0,Potential Loyalists,0,2010-10-11 12:16:00,2011-12-01 15:32:00,15.885157894736844,852,63,416
15949,17,2,364.72,0,Potential Loyalists,0,2011-09-29 17:34:00,2011-11-23 09:09:00,19.19578947368421,284,12,54
15950,32,10,7180.71,3,Loyal Customers,0,2010-01-26 11:39:00,2011-11-08 11:09:00,18.179012658227848,3384,225,650
15951,9,3,1013.17,0,Potential Loyalists,0,2010-11-23 18:20:00,2011-12-01 08:34:00,17.172372881355933,420,44,372
15952,34,4,806.57,0,Potential Loyalists,0,2011-04-28 12:55:00,2011-11-06 11:18:00,8.863406593406594,399,65,191
15953,15,18,3669.55,3,Loyal Customers,0,2009-12-03 14:00:00,2011-11-24 15:32:00,19.728763440860213,1852,102,721
15954,589,1,190.75,1,At Risk,1,2010-04-29 13:35:00,2010-04-29 13:35:00,9.5375,119,20,0
15955,24,22,8658.36,3,Loyal Customers,0,2010-02-23 16:36:00,2011-11-15 14:15:00,23.918121546961327,4213,222,629
15956,551,2,617.6,1,At Risk,1,2009-12-13 11:16:00,2010-06-06 13:06:00,34.31111111111111,278,18,175
15957,32,3,930.1,0,Potential Loyalists,0,2010-10-15 12:11:00,2011-11-08 12:14:00,6.159602649006622,458,121,389
15958,74,4,492.99,0,Potential Loyalists,0,2010-06-07 10:59:00,2011-09-26 13:41:00,6.662027027027027,164,50,476
15959,682,3,579.49,1,At Risk,1,2010-01-26 16:19:00,2010-01-26 16:38:00,7.4293589743589745,282,58,0
15960,374,4,410.95,1,At Risk,1,2010-09-30 15:50:00,2010-11-30 15:57:00,15.805769230769231,258,24,61
15961,379,1,451.29,1,At Risk,1,2010-11-25 15:59:00,2010-11-25 15:59:00,10.745,154,42,0
15962,449,1,295.83,1,At Risk,1,2010-09-16 13:48:00,2010-09-16 13:48:00,5.10051724137931,235,43,0
15963,20,2,470.76,0,Potential Loyalists,0,2011-10-25 13:05:00,2011-11-20 11:33:00,16.812857142857144,298,26,25
15964,663,1,272.96000000000004,1,At Risk,1,2010-02-14 15:30:00,2010-02-14 15:30:00,12.99809523809524,94,20,0
15965,17,13,3013.09,3,Loyal Customers,0,2009-12-03 11:45:00,2011-11-22 16:44:00,8.187744565217391,1433,202,719
15966,451,1,426.53,1,At Risk,1,2010-09-15 10:44:00,2010-09-15 10:44:00,15.797407407407407,275,27,0
15967,23,12,3041.6,3,Loyal Customers,0,2009-12-01 13:29:00,2011-11-16 15:41:00,6.107630522088353,1204,316,715
15968,388,1,418.05,1,At Risk,1,2010-11-16 13:04:00,2010-11-16 13:04:00,4.918235294117647,253,70,0
15969,3,5,1127.05,0,Potential Loyalists,0,2010-07-05 13:10:00,2011-12-07 11:06:00,32.20142857142857,223,31,519
15970,304,2,1017.32,1,At Risk,1,2010-04-20 11:30:00,2011-02-09 12:08:00,42.38833333333333,498,19,295
15971,18,18,5902.83,3,Loyal Customers,0,2009-12-08 09:46:00,2011-11-22 12:50:00,140.54357142857143,2251,12,714
15972,456,5,1810.27,1,At Risk,1,2010-04-18 14:06:00,2010-09-09 13:20:00,12.484620689655172,480,104,143
15973,367,3,988.44,1,At Risk,1,2010-10-06 15:00:00,2010-12-08 11:42:00,65.896,301,8,62
15974,39,7,3442.15,0,Potential Loyalists,0,2011-02-24 10:10:00,2011-10-31 13:13:00,19.557670454545455,2262,141,249
15975,84,1,371.01,0,Potential Loyalists,0,2011-09-16 13:33:00,2011-09-16 13:33:00,15.45875,243,24,0
15976,165,6,1746.64,0,Potential Loyalists,0,2010-06-06 14:01:00,2011-06-27 13:00:00,4.38854271356784,1078,265,385
15977,17,2,1054.73,0,Potential Loyalists,0,2011-10-31 16:24:00,2011-11-22 13:29:00,16.226615384615386,1016,48,21
15978,77,3,3279.42,0,Potential Loyalists,0,2010-03-05 14:39:00,2011-09-23 15:21:00,25.42186046511628,2444,107,567
15979,603,1,329.22,1,At Risk,1,2010-04-16 11:35:00,2010-04-16 11:35:00,14.964545454545453,450,22,0
15980,89,7,6593.68,3,Loyal Customers,0,2010-06-01 14:40:00,2011-09-12 09:41:00,56.35623931623932,4862,101,467
15981,25,21,9362.77,3,Loyal Customers,0,2010-03-29 10:07:00,2011-11-15 08:00:00,32.509618055555556,4827,151,595
15982,605,1,324.51,1,At Risk,1,2010-04-13 15:47:00,2010-04-13 15:47:00,7.211333333333333,131,45,0
15983,22,8,3958.82,0,Potential Loyalists,0,2009-12-06 12:52:00,2011-11-17 17:34:00,12.527911392405064,2450,137,711
15984,3,30,8759.32,3,Loyal Customers,0,2009-12-01 13:38:00,2011-12-07 12:16:00,11.725997322623828,6084,458,735
15985,123,7,2715.28,0,Potential Loyalists,0,2010-05-27 15:51:00,2011-08-08 16:31:00,26.10846153846154,2750,50,438
15986,30,2,354.42,0,Potential Loyalists,0,2010-11-23 10:02:00,2011-11-09 15:17:00,14.1768,368,25,351
15987,12,8,1682.13,0,Potential Loyalists,0,2010-11-25 12:56:00,2011-11-27 15:38:00,8.582295918367347,1715,143,367
15988,19,3,770.09,0,Potential Loyalists,0,2010-02-21 11:36:00,2011-11-20 13:23:00,5.969689922480621,486,114,637
15989,376,2,372.51,1,At Risk,1,2009-12-02 15:51:00,2010-11-29 12:03:00,4.233068181818182,171,81,361
15990,44,7,2010.05,0,Potential Loyalists,0,2010-02-28 12:30:00,2011-10-26 15:58:00,11.166944444444445,1090,117,605
15991,534,1,150.55,1,At Risk,1,2010-06-23 15:50:00,2010-06-23 15:50:00,25.09166666666667,41,6,0
15992,4,3,896.6,0,Potential Loyalists,0,2010-09-12 11:52:00,2011-12-06 11:00:00,16.603703703703705,514,53,449
15993,9,7,2797.57,0,Potential Loyalists,0,2011-10-26 16:21:00,2011-12-01 10:45:00,5.068061594202899,2051,335,35
15994,55,3,1202.18,0,Potential Loyalists,0,2010-03-14 11:55:00,2011-10-16 12:28:00,10.545438596491229,469,93,581
15995,414,1,696.19,1,At Risk,1,2010-10-21 13:57:00,2010-10-21 13:57:00,6.271981981981982,353,108,0
15996,88,7,1686.9,0,Potential Loyalists,0,2010-11-07 15:49:00,2011-09-12 15:14:00,7.957075471698114,747,140,308
15998,37,16,8308.34,3,Loyal Customers,0,2009-12-01 11:45:00,2011-11-03 12:45:00,5.785752089136491,5372,682,702
15999,736,1,20.4,1,At Risk,1,2009-12-04 12:31:00,2009-12-04 12:31:00,20.4,24,1,0
16000,3,3,12393.7,3,Loyal Customers,0,2011-12-07 12:14:00,2011-12-07 12:17:00,1377.0777777777778,5110,9,0
16001,381,1,583.39,1,At Risk,1,2010-11-23 17:10:00,2010-11-23 17:10:00,20.11689655172414,337,29,0
16002,625,1,169.21,1,At Risk,1,2010-03-24 13:08:00,2010-03-24 13:08:00,4.028809523809524,70,42,0
16003,30,10,5613.83,3,Loyal Customers,0,2009-12-03 18:51:00,2011-11-10 09:57:00,27.65433497536946,2210,146,706
16004,475,5,2146.39,1,At Risk,1,2010-01-25 13:56:00,2010-08-22 11:48:00,23.848777777777777,1076,63,208
16005,12,10,2436.22,0,Potential Loyalists,0,2010-09-15 13:21:00,2011-11-27 13:47:00,4.7397276264591435,1310,315,438
16006,211,2,347.17,0,Potential Loyalists,1,2010-11-17 12:03:00,2011-05-12 13:12:00,4.233780487804879,211,75,176
16007,48,7,3075.14,0,Potential Loyalists,0,2010-06-14 13:18:00,2011-10-23 11:05:00,4.617327327327327,2643,337,495
16008,24,15,5384.13,3,Loyal Customers,0,2010-03-19 11:07:00,2011-11-16 10:32:00,21.19736220472441,3273,63,606
16009,22,4,992.71,0,Potential Loyalists,0,2011-07-03 11:26:00,2011-11-17 16:51:00,11.030111111111111,378,68,137
16010,246,11,1724.06,0,Potential Loyalists,1,2010-10-24 10:54:00,2011-04-08 10:14:00,5.766086956521739,931,122,165
16011,8,29,5880.46,3,Loyal Customers,0,2009-12-01 12:02:00,2011-12-01 16:31:00,12.924087912087913,3471,181,730
16012,35,5,2989.79,0,Potential Loyalists,0,2010-06-28 11:39:00,2011-11-04 13:25:00,12.405767634854772,1766,207,494
16013,4,46,29730.420199999626,2,Champions,0,2009-12-08 10:24:00,2011-12-06 10:36:00,261.12018181818183,25952,54,728
16014,38,5,1130.27,0,Potential Loyalists,0,2010-01-31 12:43:00,2011-11-02 12:04:00,3.884089347079038,478,219,639
16015,4,3,705.39,0,Potential Loyalists,0,2011-10-21 12:56:00,2011-12-06 10:58:00,3.875769230769231,909,146,45
16016,3,11,2533.94,3,Loyal Customers,0,2010-11-02 13:27:00,2011-12-06 14:35:00,6.633350785340315,1059,181,399
16017,47,5,1553.83,0,Potential Loyalists,0,2010-01-05 12:06:00,2011-10-23 12:56:00,11.861297709923663,640,99,656
16018,39,4,698.13,0,Potential Loyalists,0,2009-12-07 13:57:00,2011-10-31 14:13:00,12.466607142857143,503,48,693
16019,47,27,17465.85,2,Champions,0,2009-12-14 14:12:00,2011-10-24 11:51:00,43.12555555555555,6976,256,678
16020,17,3,851.01,0,Potential Loyalists,0,2011-10-05 13:54:00,2011-11-23 11:18:00,18.500217391304346,487,42,48
16021,395,2,532.25,1,At Risk,1,2010-06-13 11:05:00,2010-11-09 14:48:00,3.670689655172414,297,117,149
16022,260,1,628.28,0,Potential Loyalists,1,2011-03-24 13:16:00,2011-03-24 13:16:00,8.266842105263157,261,68,0
16023,46,3,719.81,0,Potential Loyalists,0,2011-03-18 13:32:00,2011-10-24 16:34:00,7.126831683168317,358,90,220
16024,12,3,484.2,0,Potential Loyalists,0,2010-10-24 11:40:00,2011-11-27 13:26:00,5.630232558139535,505,78,399
16025,30,1,439.66,0,Potential Loyalists,0,2011-11-10 11:45:00,2011-11-10 11:45:00,15.702142857142857,338,28,0
16026,43,1,236.09,0,Potential Loyalists,0,2011-10-27 13:53:00,2011-10-27 13:53:00,7.3778125,243,30,0
16027,92,15,2048.36,3,Loyal Customers,0,2010-01-08 13:21:00,2011-09-09 10:47:00,58.524571428571434,2099,20,608
16028,596,1,82.2,1,At Risk,1,2010-04-23 11:45:00,2010-04-23 11:45:00,16.44,18,5,0
16029,39,46,29730.420199999626,2,Champions,0,2009-12-08 11:23:00,2011-11-01 10:27:00,319.08391644908613,56486,57,692
16030,310,1,331.24,1,At Risk,1,2011-02-03 11:28:00,2011-02-03 11:28:00,11.422068965517242,283,28,0
16031,92,2,548.94,0,Potential Loyalists,0,2011-04-06 14:23:00,2011-09-08 13:07:00,5.489400000000001,423,91,154
16032,456,6,1970.45,1,At Risk,1,2010-07-04 13:31:00,2010-09-09 18:00:00,9.294575471698113,1480,130,67
16033,6,27,10836.13,3,Loyal Customers,0,2010-08-11 16:44:00,2011-12-04 12:44:00,7.729051355206847,4288,605,479
16034,196,6,928.72,0,Potential Loyalists,1,2010-10-26 13:00:00,2011-05-27 16:17:00,16.293333333333333,597,43,213
16035,560,1,217.73,1,At Risk,1,2010-05-28 15:09:00,2010-05-28 15:09:00,10.368095238095238,33,21,0
16036,87,4,2556.84,0,Potential Loyalists,0,2010-03-29 14:47:00,2011-09-13 14:53:00,18.263142857142856,1369,120,533
16037,270,5,1509.34,0,Potential Loyalists,1,2010-03-01 12:31:00,2011-03-15 09:13:00,21.25830985915493,766,62,378
16038,8,3,471.78,0,Potential Loyalists,0,2011-05-22 11:29:00,2011-12-02 12:40:00,18.145384615384614,244,24,194
16039,424,2,456.4,1,At Risk,1,2010-03-21 15:17:00,2010-10-12 10:44:00,14.2625,409,27,204
16040,65,7,2416.9,0,Potential Loyalists,0,2010-04-09 10:12:00,2011-10-05 13:47:00,19.3352,1185,95,544
16041,31,3,3166.4,0,Potential Loyalists,0,2011-07-21 16:27:00,2011-11-09 12:25:00,527.7333333333333,1584,6,110
16042,22,8,2265.12,0,Potential Loyalists,0,2010-09-12 12:00:00,2011-11-17 17:50:00,17.424,1442,88,431
16043,38,8,1856.59,0,Potential Loyalists,0,2010-08-15 11:26:00,2011-11-02 12:50:00,25.4327397260274,1011,56,444
16044,435,1,340.84000000000003,1,At Risk,1,2010-09-30 18:12:00,2010-09-30 18:12:00,17.938947368421054,170,19,0
16045,120,8,3434.9300000000003,0,Potential Loyalists,0,2010-07-29 12:50:00,2011-08-12 12:41:00,23.208986486486484,2108,111,378
16046,562,1,235.78,1,At Risk,1,2010-05-26 13:18:00,2010-05-26 13:18:00,10.717272727272727,248,22,0
16047,682,1,107.14,1,At Risk,1,2010-01-26 16:34:00,2010-01-26 16:34:00,107.14,1,1,0
16048,373,4,1075.23,1,At Risk,1,2010-06-08 12:36:00,2010-12-01 15:28:00,24.437045454545455,569,30,176
16049,40,6,1899.68,0,Potential Loyalists,0,2010-07-11 13:53:00,2011-10-30 13:19:00,3.7917764471057884,1165,383,475
16050,174,3,300.7,0,Potential Loyalists,0,2010-11-03 15:55:00,2011-06-19 11:44:00,14.319047619047618,388,19,227
16051,682,1,188.44,1,At Risk,1,2010-01-27 09:38:00,2010-01-27 09:38:00,15.703333333333333,80,12,0
16052,54,1,362.06,0,Potential Loyalists,0,2011-10-16 15:13:00,2011-10-16 15:13:00,10.648823529411764,282,34,0
16053,33,6,3634.84,0,Potential Loyalists,0,2010-04-08 11:11:00,2011-11-07 11:21:00,18.736288659793814,3067,169,578
16054,145,4,2111.88,0,Potential Loyalists,0,2010-04-01 18:37:00,2011-07-17 13:08:00,17.31049180327869,791,109,471
16055,221,1,134.8,0,Potential Loyalists,1,2011-05-03 09:26:00,2011-05-03 09:26:00,16.85,22,8,0
16056,45,1,664.85,0,Potential Loyalists,0,2011-10-25 15:19:00,2011-10-25 15:19:00,9.777205882352941,347,66,0
16057,16,10,3854.85,3,Loyal Customers,0,2010-01-07 17:11:00,2011-11-23 15:23:00,17.682798165137616,1691,175,684
16058,406,1,62.7,1,At Risk,1,2010-10-29 16:48:00,2010-10-29 16:48:00,31.35,18,2,0
16059,66,12,3217.77,3,Loyal Customers,0,2010-05-19 13:04:00,2011-10-05 09:56:00,7.6250473933649285,1509,233,503
16060,401,3,541.95,1,At Risk,1,2010-08-02 15:26:00,2010-11-04 12:10:00,22.58125,243,22,93
16061,431,1,89.65,1,At Risk,1,2010-10-04 15:29:00,2010-10-04 15:29:00,29.883333333333336,19,3,0
16062,10,8,2863.45,0,Potential Loyalists,0,2010-06-21 13:32:00,2011-11-30 12:15:00,15.478108108108108,2035,134,526
16063,260,1,335.32,0,Potential Loyalists,1,2011-03-24 14:55:00,2011-03-24 14:56:00,14.57913043478261,262,23,0
16064,725,1,111.0,1,At Risk,1,2009-12-14 16:11:00,2009-12-14 16:11:00,6.166666666666667,56,17,0
16065,365,8,2382.62,1,At Risk,1,2010-09-02 13:27:00,2010-12-09 13:03:00,5.502586605080831,1447,214,97
16066,17,5,1521.87,0,Potential Loyalists,0,2011-08-07 14:33:00,2011-11-23 11:54:00,14.920294117647058,936,77,107
16067,563,3,3395.29,1,At Risk,1,2010-02-02 18:01:00,2010-05-26 12:33:00,46.510821917808215,1279,60,112
16068,594,1,122.93,1,At Risk,1,2010-04-25 11:52:00,2010-04-25 11:52:00,3.152051282051282,52,34,0
16069,418,1,457.7,1,At Risk,1,2010-10-18 10:32:00,2010-10-18 10:32:00,18.308,138,25,0
16070,22,2,852.15,0,Potential Loyalists,0,2011-11-07 16:36:00,2011-11-17 15:50:00,25.82272727272727,457,32,9
16071,45,4,1076.8,0,Potential Loyalists,0,2010-02-22 14:48:00,2011-10-26 11:14:00,14.750684931506848,697,62,610
16072,288,4,4328.89,0,Potential Loyalists,1,2010-06-08 16:47:00,2011-02-24 14:32:00,7.785773381294964,1611,414,260
16073,297,1,122.4,1,At Risk,1,2011-02-15 15:41:00,2011-02-15 15:41:00,122.4,48,1,0
16074,390,1,265.25,1,At Risk,1,2010-11-14 13:19:00,2010-11-14 13:19:00,10.201923076923077,39,23,0
16075,503,2,736.9300000000001,1,At Risk,1,2010-05-24 15:57:00,2010-07-25 11:31:00,17.973902439024393,271,41,61
16076,3,10,2234.73,0,Potential Loyalists,0,2011-05-15 12:31:00,2011-12-06 14:59:00,17.323488372093024,1435,71,205
16077,626,1,2300.4,1,At Risk,1,2010-03-24 10:42:00,2010-03-24 10:42:00,287.55,840,8,0
16078,284,2,362.99,1,At Risk,1,2010-02-08 13:29:00,2011-03-01 09:47:00,9.307435897435898,200,39,385
